2026-02-07 20:44:53 status installed desktop-file-utils:amd64 0.27-2build1
2026-02-07 20:44:53 trigproc hicolor-icon-theme:all 0.17-2 <none>
2026-02-07 20:44:53 status half-configured hicolor-icon-theme:all 0.17-2
2026-02-07 20:44:53 status installed hicolor-icon-theme:all 0.17-2
2026-02-07 20:44:53 trigproc gnome-menus:amd64 3.36.0-1.1ubuntu3 <none>
2026-02-07 20:44:53 status half-configured gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-02-07 20:44:53 status installed gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-02-07 20:44:53 trigproc man-db:amd64 2.12.0-4build2 <none>
2026-02-07 20:44:53 status half-configured man-db:amd64 2.12.0-4build2
2026-02-07 20:44:54 status installed man-db:amd64 2.12.0-4build2
2026-02-08 11:27:32 startup archives unpack
2026-02-08 11:27:34 upgrade libpython3.12t64:amd64 3.12.3-1ubuntu0.10 3.12.3-1ubuntu0.11
2026-02-08 11:27:34 status triggers-pending libc-bin:amd64 2.39-0ubuntu8.7
2026-02-08 11:27:34 status half-configured libpython3.12t64:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:34 status unpacked libpython3.12t64:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:34 status half-installed libpython3.12t64:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:35 status unpacked libpython3.12t64:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:35 upgrade python3.12:amd64 3.12.3-1ubuntu0.10 3.12.3-1ubuntu0.11
2026-02-08 11:27:35 status half-configured python3.12:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:35 status unpacked python3.12:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:35 status half-installed python3.12:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:35 status triggers-pending gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-02-08 11:27:35 status triggers-pending desktop-file-utils:amd64 0.27-2build1
2026-02-08 11:27:35 status triggers-pending man-db:amd64 2.12.0-4build2
2026-02-08 11:27:35 status unpacked python3.12:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:35 upgrade libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.10 3.12.3-1ubuntu0.11
2026-02-08 11:27:35 status half-configured libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:35 status unpacked libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:35 status half-installed libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:36 status unpacked libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:36 upgrade python3.12-minimal:amd64 3.12.3-1ubuntu0.10 3.12.3-1ubuntu0.11
2026-02-08 11:27:36 status half-configured python3.12-minimal:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:36 status unpacked python3.12-minimal:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:36 status half-installed python3.12-minimal:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:36 status triggers-pending systemd:amd64 255.4-1ubuntu8.10
2026-02-08 11:27:36 status unpacked python3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:36 upgrade libpython3.12-minimal:amd64 3.12.3-1ubuntu0.10 3.12.3-1ubuntu0.11
2026-02-08 11:27:36 status half-configured libpython3.12-minimal:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:36 status unpacked libpython3.12-minimal:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:36 status half-installed libpython3.12-minimal:amd64 3.12.3-1ubuntu0.10
2026-02-08 11:27:37 status unpacked libpython3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:37 startup packages configure
2026-02-08 11:27:37 configure libpython3.12-minimal:amd64 3.12.3-1ubuntu0.11 <none>
2026-02-08 11:27:37 status unpacked libpython3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:37 status half-configured libpython3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:37 status installed libpython3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:37 configure python3.12-minimal:amd64 3.12.3-1ubuntu0.11 <none>
2026-02-08 11:27:37 status unpacked python3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:37 status half-configured python3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:38 status installed python3.12-minimal:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:38 configure libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.11 <none>
2026-02-08 11:27:38 status unpacked libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:38 status half-configured libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:38 status installed libpython3.12-stdlib:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:38 configure python3.12:amd64 3.12.3-1ubuntu0.11 <none>
2026-02-08 11:27:38 status unpacked python3.12:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:38 status half-configured python3.12:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:40 status installed python3.12:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:40 configure libpython3.12t64:amd64 3.12.3-1ubuntu0.11 <none>
2026-02-08 11:27:40 status unpacked libpython3.12t64:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:40 status half-configured libpython3.12t64:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:40 status installed libpython3.12t64:amd64 3.12.3-1ubuntu0.11
2026-02-08 11:27:40 trigproc gnome-menus:amd64 3.36.0-1.1ubuntu3 <none>
2026-02-08 11:27:40 status half-configured gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-02-08 11:27:40 status installed gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-02-08 11:27:40 trigproc libc-bin:amd64 2.39-0ubuntu8.7 <none>
2026-02-08 11:27:40 status half-configured libc-bin:amd64 2.39-0ubuntu8.7
2026-02-08 11:27:40 status installed libc-bin:amd64 2.39-0ubuntu8.7
2026-02-08 11:27:40 trigproc systemd:amd64 255.4-1ubuntu8.10 <none>
2026-02-08 11:27:40 status half-configured systemd:amd64 255.4-1ubuntu8.10
2026-02-08 11:27:40 status installed systemd:amd64 255.4-1ubuntu8.10
2026-02-08 11:27:40 trigproc man-db:amd64 2.12.0-4build2 <none>
2026-02-08 11:27:40 status half-configured man-db:amd64 2.12.0-4build2
2026-02-08 11:27:43 status installed man-db:amd64 2.12.0-4build2
2026-02-08 11:27:43 trigproc desktop-file-utils:amd64 0.27-2build1 <none>
2026-02-08 11:27:43 status half-configured desktop-file-utils:amd64 0.27-2build1
2026-02-08 11:27:43 status installed desktop-file-utils:amd64 0.27-2build1
2026-02-08 11:27:53 startup archives unpack
2026-02-08 11:27:54 upgrade libglib2.0-data:all 2.80.0-6ubuntu3.7 2.80.0-6ubuntu3.8
2026-02-08 11:27:54 status half-configured libglib2.0-data:all 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status unpacked libglib2.0-data:all 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status half-installed libglib2.0-data:all 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status unpacked libglib2.0-data:all 2.80.0-6ubuntu3.8
2026-02-08 11:27:54 upgrade libglib2.0-bin:amd64 2.80.0-6ubuntu3.7 2.80.0-6ubuntu3.8
2026-02-08 11:27:54 status half-configured libglib2.0-bin:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status unpacked libglib2.0-bin:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status half-installed libglib2.0-bin:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status triggers-pending man-db:amd64 2.12.0-4build2
2026-02-08 11:27:54 status unpacked libglib2.0-bin:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:54 upgrade gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.7 2.80.0-6ubuntu3.8
2026-02-08 11:27:54 status half-configured gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status unpacked gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:54 status half-installed gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:55 status unpacked gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 upgrade libglib2.0-0t64:amd64 2.80.0-6ubuntu3.7 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status triggers-pending libc-bin:amd64 2.39-0ubuntu8.7
2026-02-08 11:27:55 status half-configured libglib2.0-0t64:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:55 status unpacked libglib2.0-0t64:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:55 status half-installed libglib2.0-0t64:amd64 2.80.0-6ubuntu3.7
2026-02-08 11:27:55 status unpacked libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 startup packages configure
2026-02-08 11:27:55 configure libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8 <none>
2026-02-08 11:27:55 status unpacked libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status half-configured libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status installed libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 configure libglib2.0-data:all 2.80.0-6ubuntu3.8 <none>
2026-02-08 11:27:55 status unpacked libglib2.0-data:all 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status half-configured libglib2.0-data:all 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status installed libglib2.0-data:all 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 configure gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.8 <none>
2026-02-08 11:27:55 status unpacked gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status half-configured gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status installed gir1.2-glib-2.0:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 configure libglib2.0-bin:amd64 2.80.0-6ubuntu3.8 <none>
2026-02-08 11:27:55 status unpacked libglib2.0-bin:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status half-configured libglib2.0-bin:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 status installed libglib2.0-bin:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:27:55 trigproc libc-bin:amd64 2.39-0ubuntu8.7 <none>
2026-02-08 11:27:55 status half-configured libc-bin:amd64 2.39-0ubuntu8.7
2026-02-08 11:27:55 status installed libc-bin:amd64 2.39-0ubuntu8.7
2026-02-08 11:27:55 trigproc man-db:amd64 2.12.0-4build2 <none>
2026-02-08 11:27:55 status half-configured man-db:amd64 2.12.0-4build2
2026-02-08 11:27:58 status installed man-db:amd64 2.12.0-4build2
2026-02-08 11:28:09 startup archives unpack
2026-02-08 11:28:09 upgrade tracker-miner-fs:amd64 3.7.1-1build1 3.7.1-1ubuntu0.1
2026-02-08 11:28:09 status half-configured tracker-miner-fs:amd64 3.7.1-1build1
2026-02-08 11:28:09 status unpacked tracker-miner-fs:amd64 3.7.1-1build1
2026-02-08 11:28:09 status half-installed tracker-miner-fs:amd64 3.7.1-1build1
2026-02-08 11:28:10 status triggers-pending man-db:amd64 2.12.0-4build2
2026-02-08 11:28:10 status unpacked tracker-miner-fs:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:10 upgrade tracker-extract:amd64 3.7.1-1build1 3.7.1-1ubuntu0.1
2026-02-08 11:28:10 status half-configured tracker-extract:amd64 3.7.1-1build1
2026-02-08 11:28:10 status unpacked tracker-extract:amd64 3.7.1-1build1
2026-02-08 11:28:10 status half-installed tracker-extract:amd64 3.7.1-1build1
2026-02-08 11:28:10 status triggers-pending libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:28:10 status unpacked tracker-extract:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:10 startup packages configure
2026-02-08 11:28:10 configure tracker-extract:amd64 3.7.1-1ubuntu0.1 <none>
2026-02-08 11:28:10 status unpacked tracker-extract:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:10 status half-configured tracker-extract:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:10 status triggers-awaited tracker-extract:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:10 trigproc libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8 <none>
2026-02-08 11:28:10 status half-configured libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:28:10 status installed tracker-extract:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:10 status installed libglib2.0-0t64:amd64 2.80.0-6ubuntu3.8
2026-02-08 11:28:10 trigproc man-db:amd64 2.12.0-4build2 <none>
2026-02-08 11:28:10 status half-configured man-db:amd64 2.12.0-4build2
2026-02-08 11:28:11 status installed man-db:amd64 2.12.0-4build2
2026-02-08 11:28:11 configure tracker-miner-fs:amd64 3.7.1-1ubuntu0.1 <none>
2026-02-08 11:28:11 status unpacked tracker-miner-fs:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:11 status half-configured tracker-miner-fs:amd64 3.7.1-1ubuntu0.1
2026-02-08 11:28:12 status installed tracker-miner-fs:amd64 3.7.1-1ubuntu0.1
